"phi_0","gradPhi_0","gradPhi_1","Points:0","Points:1","Points:2"
-2.5706,0.68559,0.34699,-1.329,0.37187,0
-2.5591,0.37196,0.18415,-1.1739,0.12093,0
-2.5509,0.37883,0.22909,-1.1684,0.15016,0
-2.5513,0.4283,0.26221,-1.19,0.18402,0
-2.5623,0.46499,0.25163,-1.2171,0.18865,0
-2.5728,0.45774,0.20996,-1.2246,0.15791,0
-2.582,0.45371,0.16815,-1.2321,0.12717,0
-2.5699,0.41426,0.17584,-1.203,0.12405,0
-2.5613,0.41963,0.21917,-1.1965,0.15404,0
-2.181,1.2254,0.051164,-1.4074,1.8809,0
-2.184,1.2241,0.063835,-1.4084,1.8513,0
-2.1053,1.2517,0.067802,-1.3446,1.8469,0
-2.1016,1.2533,0.054297,-1.3432,1.8775,0
-2.1415,1.2392,0.052713,-1.3753,1.8792,0
-2.1449,1.2378,0.065794,-1.3765,1.8491,0
-1.3209,1.5414,0.15756,-0.76808,1.6981,0
-1.3828,1.5196,0.16516,-0.80732,1.6861,0
-1.4401,1.5007,0.18695,-0.84085,1.6485,0
-1.4366,1.5039,0.20202,-0.83515,1.6227,0
-1.3068,1.5516,0.186,-0.7534,1.6475,0
-1.2822,1.5574,0.16751,-0.74112,1.6788,0
-1.3354,1.5388,0.17445,-0.77437,1.6687,0
-1.3881,1.5198,0.18093,-0.80761,1.6586,0
-1.3937,1.52,0.19703,-0.8079,1.631,0
-1.3505,1.5358,0.19168,-0.78065,1.6392,0
-0.36113,1.8825,0.11213,-0.18977,1.5054,0
-0.35469,1.8708,0.10382,-0.18767,1.5286,0
-0.40183,1.8482,0.10789,-0.21469,1.5577,0
-0.45479,1.8358,0.11887,-0.2438,1.5636,0
-0.51376,1.8384,0.14425,-0.27362,1.5318,0
-0.52082,1.8559,0.16084,-0.27433,1.4941,0
-0.46778,1.866,0.14493,-0.24614,1.4978,0
-0.41454,1.8749,0.12867,-0.21795,1.5016,0
-0.40803,1.861,0.11795,-0.21632,1.5297,0
-0.46107,1.8502,0.13144,-0.24497,1.5307,0
-0.88967,1.9768,0.54033,-0.4058,1.1321,0
-0.89048,1.9486,0.50955,-0.4136,1.1597,0
-1.0043,1.8964,0.57421,-0.46497,1.132,0
-1.0093,1.919,0.61187,-0.45868,1.1033,0
-0.94961,1.9494,0.5769,-0.43224,1.1177,0
-0.9475,1.9238,0.54254,-0.43928,1.1458,0
-2.7887,1.0207,0.10265,-1.9387,1.7082,0
-2.8203,1.0103,0.10384,-1.9693,1.7041,0
-2.8289,1.0096,0.12522,-1.9705,1.6397,0
-2.7981,1.0193,0.12338,-1.941,1.646,0
-2.7933,1.02,0.11309,-1.9398,1.6771,0
-2.8244,1.01,0.11461,-1.9699,1.6719,0
-1.471,1.4938,0.23075,-0.85117,1.5745,0
-1.5086,1.4799,0.24388,-0.8729,1.5521,0
-1.4888,1.4931,0.28512,-0.84831,1.4887,0
-1.4504,1.5079,0.27163,-0.8267,1.5103,0
-1.4604,1.5008,0.25084,-0.83893,1.5424,0
-1.4984,1.4864,0.26415,-0.8606,1.5204,0
-0.21012,1.7864,0.022229,-0.1173,1.8155,0
-0.26357,1.7815,0.027183,-0.1473,1.819,0
-0.31782,1.7812,0.03748,-0.17728,1.7926,0
-0.31896,1.7877,0.04332,-0.17724,1.7627,0
-0.26675,1.8021,0.042251,-0.14731,1.7278,0
-0.21298,1.8083,0.034626,-0.11742,1.7226,0
-0.21095,1.7926,0.026224,-0.11734,1.7845,0
-0.26448,1.7874,0.032048,-0.14731,1.7886,0
-0.26554,1.7943,0.037068,-0.14731,1.7582,0
-0.2119,1.7999,0.03035,-0.11738,1.7536,0
-1.3204,1.5334,0.092626,-0.77755,1.8185,0
-1.2892,1.5432,0.085184,-0.75804,1.832,0
-1.2578,1.5519,0.066004,-0.73951,1.8685,0
-1.2579,1.551,0.054332,-0.7405,1.8915,0
-1.3875,1.5085,0.070575,-0.82398,1.862,0
-1.3693,1.5158,0.085282,-0.81052,1.8335,0
-1.3323,1.528,0.078887,-0.78685,1.8452,0
-1.2952,1.54,0.072453,-0.76318,1.8568,0
-1.3014,1.537,0.05979,-0.76832,1.8817,0
-1.3446,1.5229,0.065216,-0.79615,1.8718,0
-0.47665,1.7631,0.059015,-0.26644,1.7767,0
-0.47376,1.7581,0.050893,-0.26568,1.8052,0
-0.53147,1.7526,0.063092,-0.29784,1.7828,0
-0.52659,1.7483,0.053975,-0.29601,1.8116,0
-0.57909,1.7378,0.056503,-0.32633,1.818,0
-0.58592,1.7413,0.066557,-0.32924,1.789,0
-3.0831,0.95011,0.01596,-1.9013,0.031129,0
-3.0836,0.95105,0.031833,-1.9026,0.062258,0
-3.1142,0.96824,0.048219,-1.936,0.095591,0
-3.1454,0.98417,0.049029,-1.968,0.097796,0
-3.1463,0.98379,0.032794,-1.9675,0.065197,0
-3.1466,0.98347,0.01644,-1.9671,0.032599,0
-3.1146,0.96685,0.01617,-1.9342,0.031864,0
-3.1147,0.96748,0.032254,-1.9351,0.063728,0
-2.8045,1.0116,0.035221,-1.9674,1.9014,0
-2.7713,1.0232,0.034806,-1.9347,1.9028,0
-2.736,1.0352,0.02298,-1.9014,1.9361,0
-2.7347,1.0356,0.011498,-1.9007,1.968,0
-2.8033,1.0117,0.023503,-1.9671,1.9342,0
-2.7699,1.0235,0.023224,-1.9342,1.9352,0
-2.7688,1.0237,0.01162,-1.9338,1.9676,0
-2.8025,1.0118,0.01176,-1.9669,1.9671,0
-2.9107,0.85251,0.068508,-1.7141,0.11797,0
-2.9118,0.85705,0.08487,-1.718,0.14758,0
-2.9389,0.87825,0.09793,-1.7523,0.17719,0
-2.9658,0.89413,0.095439,-1.7828,0.1772,0
-2.9943,0.90702,0.078144,-1.8116,0.14726,0
-2.995,0.90469,0.06267,-1.8099,0.11732,0
-2.9663,0.88776,0.064335,-1.778,0.11754,0
-2.9383,0.8704,0.066277,-1.7461,0.11776,0
-2.9388,0.87413,0.082294,-1.7492,0.14747,0
-2.9663,0.89078,0.080059,-1.7804,0.14737,0
-3.1137,0.98935,0.17941,-1.971,0.39263,0
-3.0865,0.97838,0.17748,-1.9419,0.38527,0
-3.1007,0.99046,0.20207,-1.9705,0.45808,0
-3.1074,0.98988,0.1911,-1.9707,0.42536,0
-3.0801,0.97942,0.18916,-1.9415,0.41738,0
-3.0734,0.98052,0.20015,-1.941,0.4495,0
-1.3202,1.536,0.11649,-0.77432,1.7734,0
-1.289,1.5492,0.13294,-0.75158,1.7417,0
-1.1923,1.5752,0.082931,-0.69593,1.8328,0
-1.2252,1.5641,0.080413,-0.71723,1.8391,0
-1.2884,1.5456,0.10434,-0.75529,1.7953,0
-1.2564,1.5581,0.11594,-0.73303,1.772,0
-1.2242,1.5667,0.099269,-0.71448,1.8024,0
-1.2568,1.5549,0.092308,-0.73626,1.8172,0
-0.64141,1.8291,0.19632,-0.33877,1.4839,0
-0.5854,1.8522,0.18849,-0.30691,1.4701,0
-0.62299,1.805,0.16318,-0.33485,1.5468,0
-0.63193,1.8166,0.17924,-0.33681,1.5153,0
-0.57673,1.8364,0.17083,-0.30557,1.5047,0
-0.56867,1.8219,0.15433,-0.30423,1.5393,0
-2.0517,1.0237,0.83566,-0.94779,0.73077,0
-2.0469,1.0483,0.79861,-0.96406,0.75733,0
-2.0887,1.0057,0.78457,-0.98591,0.73292,0
-2.1291,0.96483,0.76746,-1.0078,0.7085,0
-2.1347,0.93428,0.80052,-0.99085,0.68094,0
-2.0939,0.97797,0.81979,-0.96932,0.70585,0
-0.17329,1.7722,0.0030715,-0.097611,1.9686,0
-0.1692,1.7738,0.0060109,-0.095221,1.9373,0
-0.11019,1.7792,0.0060334,-0.061888,1.904,0
-0.055117,1.7809,0.0030866,-0.030944,1.902,0
-0.056449,1.7781,0.0021022,-0.03174,1.9347,0
-0.057812,1.7765,0.0010743,-0.032537,1.9673,0
-0.11559,1.7749,0.0020998,-0.065074,1.968,0
-0.11286,1.7765,0.0041091,-0.063481,1.936,0
-0.5754,1.8801,0.20591,-0.29702,1.4273,0
-0.62318,1.8839,0.23524,-0.319,1.3982,0
-0.56276,1.9418,0.24407,-0.28072,1.345,0
-0.51208,1.9397,0.21388,-0.2573,1.3678,0
-0.54398,1.9088,0.2105,-0.27716,1.3975,0
-0.59319,1.9118,0.24017,-0.29986,1.3716,0
-2.7672,1.0082,0.29171,-1.757,0.9325,0
-2.794,1.0079,0.28693,-1.7854,0.93919,0
-2.788,0.99854,0.29242,-1.7614,0.87658,0
-2.7776,1.0034,0.29236,-1.7592,0.90454,0
-2.8047,1.0036,0.28762,-1.7879,0.91043,0
-2.8155,0.99923,0.28769,-1.7904,0.88166,0
-2.426,0.81332,0.50068,-1.2536,0.57798,0
-2.4542,0.82547,0.47082,-1.2904,0.58201,0
-2.4982,0.78524,0.43648,-1.3115,0.5225,0
-2.4777,0.76605,0.4583,-1.2797,0.51324,0
-2.4523,0.78883,0.48047,-1.2667,0.54561,0
-2.4765,0.80474,0.45442,-1.301,0.55226,0
-2.5258,0.41,0.33504,-1.1554,0.22109,0
-2.534,0.3987,0.3046,-1.1591,0.20024,0
-2.5307,0.34783,0.2944,-1.1338,0.17966,0
-2.5211,0.30369,0.31747,-1.1048,0.17993,0
-2.5037,0.35238,0.3918,-1.1065,0.23065,0
-2.5145,0.38166,0.36218,-1.131,0.22587,0
-2.523,0.36381,0.32894,-1.1324,0.20277,0
-2.5129,0.32699,0.35572,-1.1057,0.20529,0
-2.5551,0.32113,0.15044,-1.1486,0.091881,0
-2.546,0.26995,0.16326,-1.1177,0.092066,0
-2.5316,0.22408,0.23388,-1.0831,0.12157,0
-2.5231,0.23808,0.28914,-1.0794,0.15089,0
-2.5403,0.33524,0.24702,-1.1387,0.1504,0
-2.5484,0.32633,0.19895,-1.1437,0.12114,0
-2.5392,0.27712,0.21545,-1.1134,0.12135,0
-2.531,0.28839,0.26696,-1.1091,0.15064,0
-2.7635,1.029,0.26485,-1.8058,1.1239,0
-2.7948,1.0247,0.2599,-1.8391,1.1349,0
-2.8257,1.0177,0.26663,-1.8549,1.079,0
-2.795,1.0209,0.27104,-1.822,1.0685,0
-2.7792,1.0249,0.26818,-1.8139,1.0962,0
-2.8102,1.0211,0.26349,-1.847,1.107,0
-0.34586,2.36,0.28449,-0.14402,1.0749,0
-0.27674,2.3753,0.22838,-0.11522,1.0784,0
-0.19805,2.3465,0.15612,-0.08394,1.1036,0
-0.18906,2.3095,0.14229,-0.081467,1.1253,0
-0.2274,2.2513,0.1595,-0.10033,1.1562,0
-0.27359,2.2271,0.18703,-0.12166,1.1653,0
-0.2964,2.2685,0.21547,-0.12912,1.1352,0
-0.32044,2.3128,0.24785,-0.13657,1.105,0
-0.25948,2.3313,0.20282,-0.11025,1.1043,0
-0.24306,2.2899,0.17992,-0.10529,1.1302,0
-2.7024,1.0514,0.17456,-1.8267,1.4937,0
-2.736,1.0421,0.18238,-1.8536,1.4634,0
-2.7057,1.0505,0.18788,-1.8223,1.4497,0
-2.6753,1.0589,0.19371,-1.7909,1.4359,0
-2.6486,1.0667,0.18625,-1.7711,1.4653,0
-2.6756,1.0591,0.18027,-1.7989,1.4795,0
-2.9134,0.8662,0.11171,-1.7257,0.19823,0
-2.9142,0.87055,0.12235,-1.7294,0.21927,0
-2.9593,0.89956,0.12592,-1.783,0.23794,0
-2.9628,0.89666,0.1109,-1.7829,0.20757,0
-2.9379,0.88165,0.11118,-1.7543,0.2029,0
-2.9365,0.8853,0.12408,-1.7562,0.22861,0
-1.0255,1.6711,0.21876,-0.56794,1.5629,0
-1.0648,1.6616,0.23511,-0.58867,1.5422,0
-1.0434,1.676,0.24732,-0.5725,1.519,0
-1.0029,1.6856,0.22998,-0.55138,1.5399,0
-2.2973,1.185,0.047661,-1.504,1.8837,0
-2.2979,1.1846,0.059602,-1.5032,1.8545,0
-2.2621,1.1967,0.073118,-1.4714,1.8241,0
-2.2249,1.2096,0.074776,-1.4404,1.8229,0
-2.2589,1.1983,0.048794,-1.4718,1.8828,0
-2.2603,1.1976,0.060969,-1.4716,1.8534,0
-2.2224,1.2107,0.062384,-1.44,1.8523,0
-2.2202,1.2117,0.049962,-1.4396,1.8818,0
-2.6834,1.0568,0.16202,-1.8154,1.5359,0
-2.698,1.0524,0.15759,-1.831,1.5479,0
-2.7359,1.0409,0.15526,-1.8677,1.5512,0
-2.759,1.0342,0.15736,-1.8887,1.5425,0
-2.7435,1.0396,0.17413,-1.8653,1.4898,0
-2.7135,1.0481,0.16812,-1.8404,1.5129,0
-2.7246,1.0446,0.16168,-1.854,1.532,0
-2.7511,1.037,0.16579,-1.877,1.5162,0
-2.9198,0.95897,0.2526,-1.8166,0.59638,0
-2.9121,0.96429,0.25982,-1.818,0.63139,0
-2.9327,0.97528,0.26288,-1.85,0.67139,0
-2.9613,0.98079,0.26048,-1.8806,0.67638,0
-2.9772,0.97394,0.24756,-1.8787,0.60682,0
-2.9483,0.96659,0.24971,-1.8476,0.6016,0
-2.9406,0.97096,0.25679,-1.8488,0.63649,0
-2.9694,0.97737,0.2545,-1.8796,0.6416,0
-2.9836,0.99695,0.27143,-1.9417,0.81945,0
-2.9743,0.99831,0.27274,-1.9412,0.85198,0
-3.0017,0.99931,0.272,-1.9706,0.85932,0
-3.0108,0.99862,0.27084,-1.9708,0.82639,0
-2.6272,0.53078,0.07932,-1.3099,0.070387,0
-2.6434,0.56401,0.079139,-1.34,0.074901,0
-2.6531,0.57329,0.038699,-1.3534,0.037451,0
-2.6356,0.5393,0.03887,-1.3216,0.035193,0
-0.33608,1.7602,0.011034,-0.18964,1.9409,0
-0.34494,1.758,0.0056457,-0.19482,1.9705,0
-0.3909,1.7538,0.012473,-0.22085,1.9421,0
-0.40157,1.7513,0.0063857,-0.22709,1.971,0
-0.45796,1.7437,0.0070632,-0.25936,1.9716,0
-0.44551,1.7465,0.013795,-0.25206,1.9432,0
-0.35066,2.111,0.20258,-0.16372,1.2371,0
-0.33499,2.1545,0.20769,-0.15336,1.2058,0
-0.26933,2.1869,0.17321,-0.12204,1.1936,0
-0.2207,2.1705,0.13703,-0.10108,1.2127,0
-0.23959,2.1039,0.13282,-0.11314,1.2636,0
-0.29485,2.1086,0.167,-0.13843,1.2503,0
-0.28221,2.1463,0.17033,-0.13023,1.222,0
-0.23022,2.136,0.13505,-0.10711,1.2382,0
-2.6462,0.69752,0.25357,-1.4066,0.29805,0
-2.6572,0.68765,0.22905,-1.4116,0.26699,0
-2.6493,0.65331,0.20934,-1.3873,0.22885,0
-2.632,0.62565,0.21543,-1.358,0.22179,0
-2.6048,0.60569,0.25252,-1.3228,0.24529,0
-2.5931,0.61722,0.28219,-1.317,0.27585,0
-2.6099,0.64573,0.27189,-1.3469,0.28325,0
-2.6276,0.67248,0.26237,-1.3767,0.29065,0
-2.6389,0.66205,0.23628,-1.382,0.25975,0
-2.6214,0.6348,0.24411,-1.3524,0.25252,0
-0.50452,2.1356,0.32118,-0.22874,1.1768,0
-0.51643,2.1048,0.31352,-0.23743,1.1973,0
-0.60745,2.1654,0.42433,-0.2668,1.12,0
-0.55511,2.1516,0.37054,-0.24777,1.1484,0
-0.56985,2.1121,0.35905,-0.25892,1.1731,0
-0.62454,2.1165,0.40752,-0.28041,1.149,0
-0.72183,1.7545,0.15259,-0.39618,1.6118,0
-0.72782,1.7434,0.13969,-0.4022,1.6427,0
-0.78986,1.7267,0.14856,-0.43789,1.642,0
-0.77705,1.7394,0.16161,-0.42769,1.6106,0
-0.11894,2.2545,0.082626,-0.052662,1.1647,0
-0.058799,2.2321,0.039428,-0.026331,1.1824,0
-0.11361,2.2132,0.074397,-0.051247,1.1925,0
-0.16758,2.1926,0.10688,-0.076164,1.2026,0
-0.22001,2.2107,0.14532,-0.098913,1.1839,0
-0.16988,2.2332,0.11517,-0.075788,1.1743,0
-1.5908,1.4389,0.12355,-0.95522,1.7602,0
-1.5939,1.437,0.10574,-0.96006,1.7938,0
-1.7008,1.3981,0.11348,-1.034,1.7754,0
-1.7046,1.397,0.13177,-1.0337,1.7401,0
-1.6291,1.4249,0.12646,-0.98136,1.7535,0
-1.6299,1.424,0.10845,-0.98472,1.7877,0
-1.6655,1.411,0.11103,-1.0094,1.7815,0
-1.667,1.4109,0.12921,-1.0075,1.7468,0
-1.2601,1.5685,0.18188,-0.72399,1.6524,0
-1.2889,1.5609,0.19876,-0.73907,1.6249,0
-1.2711,1.5707,0.21169,-0.72473,1.6022,0
-1.2381,1.58,0.19638,-0.70686,1.6259,0
-0.32334,1.8033,0.055863,-0.17804,1.703,0
-0.32661,1.8125,0.062694,-0.17886,1.673,0
-0.27257,1.8207,0.053787,-0.14892,1.6671,0
-0.21824,1.828,0.044204,-0.11898,1.6611,0
-0.21553,1.8176,0.039287,-0.1182,1.6919,0
-0.26957,1.8109,0.047875,-0.14812,1.6974,0
-2.7919,1.0274,0.24824,-1.8514,1.1958,0
-2.8089,1.0237,0.25207,-1.8619,1.1709,0
-2.7463,1.0335,0.26141,-1.796,1.1507,0
-2.7291,1.0382,0.25755,-1.7861,1.1776,0
-2.7606,1.0329,0.25261,-1.8188,1.1867,0
-2.7777,1.0287,0.25643,-1.829,1.1608,0
-0.42691,1.7784,0.061943,-0.2372,1.7431,0
-0.37374,1.7871,0.055926,-0.2072,1.738,0
-0.42203,1.7666,0.046843,-0.23621,1.801,0
-0.42436,1.7721,0.054274,-0.23671,1.772,0
-0.37179,1.7803,0.049041,-0.20697,1.7674,0
-0.37004,1.7743,0.042372,-0.20674,1.7968,0
-2.2997,1.1834,0.08277,-1.5013,1.7978,0
-2.3007,1.1827,0.094003,-1.5001,1.7702,0
-2.229,1.2073,0.098868,-1.4398,1.7655,0
-2.2268,1.2085,0.086833,-1.4401,1.7942,0
-2.2634,1.1959,0.08477,-1.4707,1.796,0
-2.2651,1.1949,0.096397,-1.4699,1.7679,0
-1.3395,1.5628,0.30309,-0.74576,1.4639,0
-1.2993,1.5769,0.28689,-0.7243,1.486,0
-1.3134,1.5665,0.26929,-0.73799,1.5128,0
-1.352,1.553,0.28411,-0.75902,1.4917,0
-2.8458,0.95774,0.27542,-1.7569,0.65985,0
-2.8749,0.96373,0.27032,-1.7881,0.66312,0
-2.8602,0.94337,0.26232,-1.7525,0.59125,0
-2.8531,0.95062,0.26939,-1.7547,0.62555,0
-2.8825,0.95753,0.26418,-1.7864,0.62847,0
-2.8898,0.95126,0.25703,-1.7846,0.59381,0
-1.7888,1.3657,0.13048,-1.0943,1.7375,0
-1.7469,1.3813,0.1312,-1.064,1.7388,0
-1.7426,1.3827,0.11324,-1.064,1.7738,0
-1.7839,1.3674,0.11288,-1.0939,1.7723,0
-0.966,1.6683,0.15661,-0.54374,1.6652,0
-1.0142,1.6501,0.15322,-0.5741,1.6795,0
-1.0361,1.647,0.16685,-0.5852,1.657,0
-1.0001,1.6618,0.17143,-0.56199,1.6428,0
-1.5636,1.4474,0.089295,-0.94116,1.8258,0
-1.5292,1.4598,0.090372,-0.91742,1.8242,0
-1.4649,1.4821,0.079528,-0.87494,1.8452,0
-1.4354,1.4918,0.067724,-0.85619,1.8678,0
-1.4782,1.4768,0.06552,-0.88521,1.8722,0
-1.5205,1.4617,0.063212,-0.91424,1.8765,0
-1.5419,1.4546,0.076247,-0.9277,1.8511,0
-1.5036,1.4683,0.077929,-0.90132,1.8482,0
-1.3903,1.5105,0.1084,-0.82161,1.79,0
-1.429,1.4974,0.11665,-0.84617,1.7749,0
-1.4592,1.4885,0.14032,-0.86267,1.7313,0
-1.4514,1.493,0.15611,-0.85461,1.7028,0
-1.3437,1.5308,0.141,-0.78592,1.7287,0
-1.3669,1.5204,0.12462,-0.80377,1.7593,0
-1.4132,1.5046,0.13258,-0.83322,1.7453,0
-1.3978,1.512,0.14874,-0.82027,1.7157,0
-2.5091,0.12757,0.35961,-1.0176,0.15889,0
-2.5153,0.18473,0.32218,-1.0485,0.15489,0
-2.5249,0.16812,0.26019,-1.0526,0.12455,0
-2.5198,0.10773,0.29001,-1.022,0.12754,0
-0.39524,2.4629,0.36662,-0.1566,1.016,0
-0.31662,2.4853,0.29506,-0.12542,1.0204,0
-0.29606,2.4284,0.25952,-0.12032,1.0494,0
-0.36978,2.4099,0.32291,-0.15031,1.0454,0
-1.3148,1.7305,0.78888,-0.58928,1.0093,0
-1.3665,1.6862,0.79992,-0.61532,1.0003,0
-1.4404,1.6505,0.92024,-0.62315,0.92939,0
-1.3747,1.7145,0.90696,-0.5913,0.94272,0
-1.3437,1.7241,0.84608,-0.59029,0.97603,0
-1.4024,1.6706,0.8586,-0.61923,0.96483,0
-1.5301,1.4661,0.18929,-0.90079,1.6429,0
-1.4872,1.4819,0.18089,-0.87367,1.6586,0
-1.508,1.4698,0.1306,-0.89728,1.7488,0
-1.5483,1.4553,0.13623,-0.92383,1.7377,0
-1.5356,1.4625,0.17125,-0.90847,1.6745,0
-1.4937,1.4778,0.1638,-0.88154,1.6887,0
-1.5006,1.4738,0.14706,-0.88941,1.7187,0
-1.5417,1.4589,0.15357,-0.91615,1.7061,0
-2.8748,1.0122,0.24307,-1.9338,1.2005,0
-2.8419,1.0182,0.24726,-1.8979,1.1857,0
-2.8191,1.0225,0.24412,-1.8807,1.2075,0
-2.8463,1.0174,0.24041,-1.9101,1.2191,0
-2.7783,1.0221,0.068961,-1.9367,1.8061,0
-2.8107,1.011,0.069886,-1.9683,1.803,0
-2.7814,1.0216,0.080312,-1.9374,1.7735,0
-2.8135,1.0108,0.081328,-1.9687,1.7701,0
-2.8167,1.0106,0.092652,-1.969,1.7371,0
-2.7849,1.0212,0.091551,-1.938,1.7408,0
-2.4299,0.87673,0.47671,-1.2975,0.64605,0
-2.442,0.85148,0.47464,-1.294,0.61403,0
-2.4135,0.84509,0.5022,-1.26,0.61332,0
-2.4013,0.87535,0.50156,-1.2664,0.64867,0
-1.4814,1.4858,0.19713,-0.86617,1.6306,0
-1.5224,1.4707,0.20703,-0.89149,1.6127,0
-1.5153,1.4753,0.22521,-0.88219,1.5824,0
-1.476,1.4898,0.21374,-0.85867,1.6025,0
-2.7056,0.72528,0.19233,-1.4744,0.24779,0
-2.6861,0.70292,0.19778,-1.4456,0.24185,0
-2.6881,0.74365,0.23522,-1.4687,0.30992,0
-2.6972,0.73391,0.21423,-1.4716,0.27885,0
-2.6768,0.71142,0.22131,-1.4416,0.27292,0
-2.6667,0.72127,0.24398,-1.4376,0.30398,0
-0.26596,1.9173,0.091164,-0.13786,1.4717,0
-0.2519,1.8992,0.079797,-0.13193,1.5038,0
-0.30357,1.8853,0.092518,-0.1598,1.5162,0
-0.31386,1.8999,0.10248,-0.16382,1.4885,0
-2.5651,0.32499,0.049215,-1.1606,0.030627,0
-2.5554,0.27064,0.05363,-1.1281,0.030689,0
-2.5515,0.26807,0.10814,-1.1229,0.061378,0
-2.5609,0.32106,0.099447,-1.1546,0.061254,0
-0.061889,2.2779,0.044231,-0.027156,1.1529,0
-0.12492,2.2952,0.091716,-0.054311,1.1391,0
-0.13122,2.3392,0.10181,-0.05596,1.1135,0
-0.065168,2.3278,0.049645,-0.02798,1.1234,0
-0.40546,2.1115,0.23857,-0.18829,1.2238,0
-0.46074,2.1094,0.27562,-0.21286,1.2105,0
-0.44781,2.1446,0.28307,-0.20361,1.1864,0
-0.39128,2.1509,0.24517,-0.17849,1.1961,0
-0.38465,1.813,0.079213,-0.20993,1.6488,0
-0.43886,1.8024,0.087785,-0.24018,1.6546,0
-0.44385,1.8125,0.097571,-0.24139,1.6243,0
-0.44915,1.8236,0.10791,-0.2426,1.594,0
-0.39579,1.8354,0.097746,-0.2131,1.5881,0
-0.39007,1.8236,0.088198,-0.21152,1.6185,0
-3.0827,0.95325,0.063301,-1.9048,0.12483,0
-3.0813,0.95448,0.078759,-1.9057,0.15628,0
-3.1417,0.98498,0.080916,-1.9686,0.1632,0
-3.1438,0.98454,0.065112,-1.9683,0.1305,0
-3.113,0.96897,0.064095,-1.9366,0.12767,0
-3.1113,0.96982,0.079703,-1.9372,0.15974,0
-2.7031,1.0467,0.034231,-1.869,1.9052,0
-2.6683,1.0587,0.034074,-1.8359,1.9062,0
-2.6651,1.0596,0.011378,-1.8342,1.9687,0
-2.7001,1.0475,0.011433,-1.8674,1.9684,0
-2.7014,1.0472,0.022844,-1.8682,1.9368,0
-2.6665,1.0592,0.022738,-1.835,1.9375,0
-2.8824,0.84367,0.10801,-1.6875,0.18341,0
-2.8529,0.82488,0.11603,-1.653,0.18963,0
-2.8724,0.84948,0.13932,-1.684,0.23988,0
-2.8932,0.85998,0.1306,-1.7067,0.22958,0
-2.8879,0.85181,0.11954,-1.6971,0.20649,0
-2.8627,0.83729,0.128,-1.6685,0.21476,0
-1.96,1.1374,0.81625,-0.92071,0.80618,0
-2.0041,1.0923,0.80914,-0.94239,0.78175,0
-2.0087,1.0705,0.84792,-0.92642,0.75535,0
-1.9643,1.1185,0.85644,-0.90504,0.77992,0
-2.8893,0.97911,0.27489,-1.8221,0.73169,0
-2.8968,0.97437,0.27089,-1.8207,0.69904,0
-2.8306,0.9707,0.28426,-1.76,0.72467,0
-2.8599,0.97497,0.27917,-1.791,0.72818,0
-2.8675,0.9694,0.27518,-1.7896,0.69565,0
-2.8383,0.96429,0.28029,-1.7584,0.69226,0
-2.677,0.67354,0.17858,-1.4226,0.20638,0
-2.6858,0.66929,0.1531,-1.4284,0.17683,0
-2.6532,0.61713,0.15419,-1.3737,0.1596,0
-2.6431,0.62037,0.18492,-1.3658,0.1907,0
-2.6597,0.64774,0.18167,-1.3942,0.19853,0
-2.6692,0.64397,0.15371,-1.4011,0.16822,0
-2.5602,0.50675,0.28473,-1.2335,0.22614,0
-2.5446,0.51775,0.32717,-1.2228,0.25901,0
-2.544,0.56745,0.34762,-1.2451,0.29672,0
-2.5617,0.60019,0.32833,-1.2782,0.30157,0
-2.574,0.54203,0.27318,-1.2633,0.23252,0
-2.5596,0.55327,0.31083,-1.2542,0.26462,0
-2.5758,0.58637,0.29587,-1.2856,0.27024,0
-2.5889,0.57498,0.26245,-1.2931,0.23891,0
-2.3365,1.1711,0.070899,-1.5343,1.8242,0
-2.3736,1.1584,0.070314,-1.5661,1.823,0
-2.3356,1.1708,0.093173,-1.5297,1.7689,0
-2.3359,1.171,0.082045,-1.532,1.7965,0
-2.3717,1.1588,0.081355,-1.5626,1.7953,0
-2.3702,1.159,0.092381,-1.5592,1.7676,0
-2.9174,0.98319,0.27167,-1.8523,0.73692,0
-2.9457,0.98707,0.26917,-1.8824,0.74215,0
-2.9536,0.98396,0.26525,-1.8815,0.70927,0
-2.9251,0.97927,0.2677,-1.8511,0.70416,0
-0.16223,1.7801,0.011596,-0.090984,1.8746,0
-0.15934,1.7847,0.014304,-0.089136,1.8433,0
-0.053183,1.7896,0.0050077,-0.029712,1.8367,0
-0.054135,1.7847,0.0040584,-0.030328,1.8693,0
-0.10822,1.7829,0.0079287,-0.060656,1.872,0
-0.1063,1.7876,0.0097827,-0.059424,1.84,0
-0.77839,1.9825,0.43557,-0.36478,1.1937,0
-0.83432,1.967,0.47262,-0.38919,1.1767,0
-0.82983,1.9975,0.49933,-0.38026,1.1495,0
-0.77023,2.0149,0.45807,-0.35471,1.1669,0
-3.0241,0.91947,0.04699,-1.8402,0.089381,0
-3.0536,0.93596,0.047209,-1.8721,0.091384,0
-3.0218,0.91593,0.015787,-1.8356,0.029794,0
-3.0232,0.91757,0.03146,-1.8379,0.059587,0
-3.0531,0.93445,0.031593,-1.8703,0.060923,0
-3.0521,0.93316,0.015844,-1.8685,0.030461,0
-2.7426,1.0338,0.056964,-1.904,1.8408,0
-2.7399,1.0344,0.045727,-1.903,1.8725,0
-2.8082,1.0112,0.05841,-1.968,1.8358,0
